,model_key,alpha,temperature,seed,iter,loss_train,loss_val,Expert Utilization,Load Imbalance Ratio,Routing Concentration,Expert Load Variation,Routing Probability CV
,alpha_1.5_temp_1.0,1.5,1,44,1800,1.2074355,1.4961772,1,1.2877540263083436,0.6632844123343626,0.16937672088178804,0.2420075032065312
,alpha_1.5_temp_1.0,1.5,1,44,1900,1.1972971,1.4981447,1,1.2606715268576225,0.6610302639355261,0.16538979535674056,0.23972617235283056
,alpha_1.5_temp_1.0,1.5,1,44,2000,1.1814419,1.4963584,1,1.2887021230431022,0.6634132290830215,0.17626684503940246,0.24419593450675406
,alpha_1.5_temp_1.0,1.5,1,44,2100,1.1697863,1.4933155,1,1.270909633544325,0.6631054594864447,0.16853310546667002,0.23383569743235907
,alpha_1.5_temp_1.0,1.5,1,44,2200,1.1624206,1.4986495,1,1.2783938042466338,0.6610078577846289,0.16721120833752987,0.24532566067328054
,alpha_1.5_temp_1.0,1.5,1,44,2300,1.1509286,1.495738,1,1.2890718638546659,0.6628801703006029,0.17367642,0.24767398787041506
,alpha_1.5_temp_1.0,1.5,1,44,2400,1.1369096,1.4963597,1,1.2735724913222226,0.6617626935044925,0.1723226852514781,0.24583720497041942
,alpha_1.5_temp_1.0,1.5,1,44,2500,1.1264185,1.4974566,1,1.2780139547201645,0.6614948603510856,0.1702504011147733,0.24344033395995698
,alpha_1.5_temp_1.0,1.5,1,44,2600,1.1150761,1.4949431,1,1.299480750558893,0.6626718581964572,0.17351419407905389,0.24445891781151297
,alpha_1.5_temp_1.0,1.5,1,44,2700,1.1065661,1.497015,1,1.2678867049049145,0.6605213789145151,0.16216887709622582,0.23996669871360066
,alpha_1.5_temp_1.0,1.5,1,44,2800,1.0954392,1.5037655,1,1.2640727345182412,0.6617110403180122,0.1678778832288226,0.2344039294943214
,alpha_1.5_temp_1.0,1.5,1,44,2900,1.0831454,1.5085499,1,1.2739300478807263,0.6599772674540679,0.16381380222132433,0.23064253968248763
,alpha_1.5_temp_1.0,1.5,1,44,3000,1.0745693,1.5153551,1,1.2934072930592042,0.6627141293287276,0.17181366361568992,0.23484066892415287
,alpha_1.5_temp_1.0,1.5,1,44,3100,1.0655398,1.5151865,1,1.2810455173535678,0.6632998010466497,0.16734770371349683,0.2349903537891805
,alpha_1.5_temp_1.0,1.5,1,44,3200,1.0534607,1.5173312,1,1.286956897199168,0.6621449431627989,0.16832910535635892,0.22830753210683663
,alpha_1.5_temp_1.0,1.5,1,44,3300,1.0412005,1.5344259,1,1.276926626423332,0.6599886102676391,0.1638411957183077,0.2242747135733565
,alpha_1.5_temp_1.0,1.5,1,44,3400,1.0307157,1.5244602,1,1.2908273985133327,0.6613844634095828,0.16921153334598057,0.23621714587509635
,alpha_1.5_temp_1.0,1.5,1,44,3500,1.0231072,1.5336698,1,1.2624411714033101,0.6620393852939209,0.16089961164359315,0.22585285826275747
,alpha_1.5_temp_1.0,1.5,1,44,3600,1.0110006,1.5455914,1,1.2692671270367881,0.6607292309204738,0.16700637363654094,0.22331469601268572
,alpha_1.5_temp_1.0,1.5,1,44,3700,1.0021863,1.5477647,1,1.277965307355345,0.6610817532589038,0.16417627978961294,0.22501323761045933
,alpha_1.5_temp_1.0,1.5,1,44,3800,0.9904052,1.5490206,1,1.2807709111900412,0.6599304151982068,0.16726511396258137,0.23245311763137577
,alpha_1.5_temp_1.0,1.5,1,44,3900,0.98222655,1.5583515,1,1.271104335905371,0.6610319490780433,0.16400853519832406,0.22376826907197633
,alpha_1.5_temp_1.0,1.5,1,44,4000,0.97050244,1.5614702,1,1.2637532696583962,0.6606179713805517,0.15956058188818859,0.22820019672686856
,alpha_1.5_temp_1.0,1.5,1,44,4100,0.95856917,1.5630759,1,1.278409680945437,0.6602926448682944,0.1644334174048466,0.22370049860825145
,alpha_1.5_temp_1.0,1.5,1,44,4200,0.949736,1.5800263,1,1.2662885312402479,0.6593959542264541,0.1625100887962229,0.2203138310375313
,alpha_1.5_temp_1.0,1.5,1,44,4300,0.93732244,1.5782701,1,1.272618580707267,0.6583254963209232,0.16264949068240822,0.21849044480050606
,alpha_1.5_temp_1.0,1.5,1,44,4400,0.9285378,1.580705,1,1.2722494169806693,0.6595807477484147,0.16070146914750025,0.22998591856410108
,alpha_1.5_temp_1.0,1.5,1,44,4500,0.91705865,1.6057674,1,1.2685413013845903,0.6610400643845399,0.16460689937005127,0.21788936690241098
,alpha_1.5_temp_1.0,1.5,1,44,4600,0.90687275,1.6062671,1,1.2771476244254403,0.6597872150093317,0.16819447301473703,0.23124114890644945
,alpha_1.5_temp_1.0,1.5,1,44,4700,0.8962245,1.6196955,1,1.264462751391097,0.6600223140666882,0.15638941906873757,0.22140542431548238
,alpha_1.5_temp_1.0,1.5,1,44,4800,0.8839338,1.6157283,1,1.2618471208953763,0.6579668537427982,0.16290606306524325,0.21813251990079882
,alpha_1.5_temp_1.0,1.5,1,44,4900,0.8779008,1.6298847,1,1.272429142,0.6583543637196222,0.1639663879769699,0.232667459
,alpha_1.5_temp_1.0,1.5,1,44,4999,0.86834747,1.6401916,1,1.2710592369368754,0.6580660036802292,0.16271394469693767,0.22198538288349903
,alpha_1.5_temp_1.0,1.5,1,45,0,4.342401,4.3370824,1,1.1064298326864745,0.4352252068618933,0.075047719,0.2541756095290184
,alpha_1.5_temp_1.0,1.5,1,45,100,2.430331,2.4484236,1,1.3433753334086092,0.6630084906816482,0.25554521662990254,0.46892922275265053
,alpha_1.5_temp_1.0,1.5,1,45,200,2.18123,2.2231617,1,1.3688342546813332,0.6339523074527581,0.2496252355724573,0.42488527223467826
,alpha_1.5_temp_1.0,1.5,1,45,300,1.941034,2.0365648,1,1.3521418141338089,0.6546592386364937,0.250770195,0.393934339
,alpha_1.5_temp_1.0,1.5,1,45,400,1.7378289,1.8888601,1,1.372125036441589,0.6703661653896172,0.26097292557358737,0.3683443664511045
,alpha_1.5_temp_1.0,1.5,1,45,500,1.60726,1.7767698,1,1.3606370778979262,0.6791099043786525,0.24901047131419182,0.34479625434180106
,alpha_1.5_temp_1.0,1.5,1,45,600,1.523586,1.7049924,1,1.3195184302512895,0.6831366222699483,0.23399471534974872,0.32656373
,alpha_1.5_temp_1.0,1.5,1,45,700,1.4665488,1.6494893,1,1.313544173688549,0.6875467880666256,0.230527554,0.31953744997580846
,alpha_1.5_temp_1.0,1.5,1,45,800,1.4192196,1.6103159,1,1.3192174683451872,0.6878961778481801,0.23639517818763855,0.30962202125291033
,alpha_1.5_temp_1.0,1.5,1,45,900,1.3820205,1.5789527,1,1.2875164996690747,0.690324403,0.22763152443648627,0.30525644928216933
,alpha_1.5_temp_1.0,1.5,1,45,1000,1.3521017,1.5622604,1,1.2977290410568407,0.6893851775328318,0.2294474097083633,0.298598343
,alpha_1.5_temp_1.0,1.5,1,45,1100,1.3276293,1.5448327,1,1.2883404213703329,0.6895859074294567,0.22836759200319645,0.2940296909833948
,alpha_1.5_temp_1.0,1.5,1,45,1200,1.3025568,1.5272785,1,1.2915879269785295,0.6898799805442493,0.22875946473485478,0.29216340968012805
,alpha_1.5_temp_1.0,1.5,1,45,1300,1.2844139,1.512723,1,1.2690971527859014,0.6912098460396131,0.2248941867115597,0.2904639669532577
,alpha_1.5_temp_1.0,1.5,1,45,1400,1.2636817,1.5121565,1,1.2751173571156365,0.6900510120689868,0.22415890490449963,0.2814669032767415
,alpha_1.5_temp_1.0,1.5,1,45,1500,1.2495049,1.5012094,1,1.2760349520220582,0.6916301208883523,0.2253443071604706,0.29521743912498155
,alpha_1.5_temp_1.0,1.5,1,45,1600,1.234585,1.4968566,1,1.2761444992742146,0.6915919790516297,0.22700499338175484,0.28606721084813275
,alpha_1.5_temp_1.0,1.5,1,45,1700,1.2180425,1.4988644,1,1.277233124389377,0.6901028257211049,0.2226697860220447,0.2857904005423188
,alpha_1.5_temp_1.0,1.5,1,45,1800,1.2045418,1.4845935,1,1.282145305335011,0.6903007830778757,0.22598503384692592,0.28027903287361067
,alpha_1.5_temp_1.0,1.5,1,45,1900,1.1917943,1.4877996,1,1.2867628284594335,0.6931355779568354,0.2229205093579367,0.28379744286835196
,alpha_1.5_temp_1.0,1.5,1,45,2000,1.1784872,1.4903259,1,1.2555132966141807,0.6905626139243445,0.21793415560697516,0.2843893052985271
,alpha_1.5_temp_1.0,1.5,1,45,2100,1.1651982,1.4829898,1,1.2503205201860588,0.6901479396075011,0.21297914168440424,0.27661669192214805
,alpha_1.5_temp_1.0,1.5,1,45,2200,1.1540083,1.489068,1,1.255055380149184,0.6900193180094162,0.21589834458908685,0.2764140987272064
,alpha_1.5_temp_1.0,1.5,1,45,2300,1.1426656,1.4852147,1,1.2523102869443827,0.6896055159717798,0.2195210132521267,0.2707139547914266
,alpha_1.5_temp_1.0,1.5,1,45,2400,1.1304915,1.4814793,1,1.256256235990703,0.6913592409839233,0.21605000082512074,0.2761186
,alpha_1.5_temp_1.0,1.5,1,45,2500,1.1178601,1.4918296,1,1.2667359423622786,0.6899228241741658,0.2171335861842769,0.28069778558611874
,alpha_1.5_temp_1.0,1.5,1,45,2600,1.1078782,1.4893708,1,1.2807614525107447,0.6880672996491194,0.22254875004047067,0.27593656101077796
,alpha_1.5_temp_1.0,1.5,1,45,2700,1.09562,1.4928701,1,1.275890568460739,0.6911481939703226,0.21425901353072066,0.27554267274836697
,alpha_1.5_temp_1.0,1.5,1,45,2800,1.0859529,1.4978493,1,1.2537722382857126,0.6902997233470282,0.21285618414590135,0.2663421888500452
,alpha_1.5_temp_1.0,1.5,1,45,2900,1.0743476,1.4980818,1,1.2544246490610458,0.6901703829964002,0.21179508064330244,0.27258828656127054
,alpha_1.5_temp_1.0,1.5,1,45,3000,1.064998,1.4953897,1,1.2577414109121472,0.6908491936971745,0.2065928082698956,0.2688972669442495
,alpha_1.5_temp_1.0,1.5,1,45,3100,1.0542134,1.5069745,1,1.2655875063055881,0.6881373086522024,0.21795186608696046,0.27185895707954966
,alpha_1.5_temp_1.0,1.5,1,45,3200,1.0428209,1.5138737,1,1.283564847,0.6899144378403822,0.21939585725675959,0.27822603930036227
,alpha_1.5_temp_1.0,1.5,1,45,3300,1.0348481,1.5111477,1,1.2585015481727906,0.690915732,0.21999744499971466,0.27203574203948183
,alpha_1.5_temp_1.0,1.5,1,45,3400,1.0220329,1.5222259,1,1.2673675787409862,0.6886540508021911,0.21569887494986564,0.26632764024784167
,alpha_1.5_temp_1.0,1.5,1,45,3500,1.0107067,1.519501,1,1.2686914448466284,0.6880241961578527,0.21592770217506527,0.27060544362415867
,alpha_1.5_temp_1.0,1.5,1,45,3600,1.0006407,1.5307213,1,1.2756418257939852,0.6892209032326937,0.21742233932714836,0.2711645957479874
,alpha_1.5_temp_1.0,1.5,1,45,3700,0.99147487,1.5387583,1,1.2634439427680404,0.688876585,0.2103304839885095,0.26323951652646066
,alpha_1.5_temp_1.0,1.5,1,45,3800,0.9801272,1.5432887,1,1.2549798345349086,0.6861542716125647,0.20802011856114158,0.2595331051734587
,alpha_1.5_temp_1.0,1.5,1,45,3900,0.97086203,1.5535047,1,1.2673226836401736,0.6881258431921403,0.2149662255270329,0.26559092825402814
,alpha_1.5_temp_1.0,1.5,1,45,4000,0.9571733,1.558001,1,1.2608170751427823,0.6869754634996256,0.21345671002722036,0.26827115417520203
,alpha_1.5_temp_1.0,1.5,1,45,4100,0.94740355,1.5629936,1,1.2745702137655075,0.6881741003791492,0.22182943295988178,0.26805586157490807
,alpha_1.5_temp_1.0,1.5,1,45,4200,0.93891215,1.5714668,1,1.2669706637223326,0.6863562183876831,0.21373825480461042,0.2640789332315326
,alpha_1.5_temp_1.0,1.5,1,45,4300,0.92858094,1.5833433,1,1.2710113393341742,0.6852038639386494,0.209590525,0.26683693991601465
,alpha_1.5_temp_1.0,1.5,1,45,4400,0.9177195,1.5855154,1,1.2632104319623465,0.6835313730835915,0.2116395467925977,0.2597207828958829
,alpha_1.5_temp_1.0,1.5,1,45,4500,0.9065645,1.5961179,1,1.259676585917181,0.684400704,0.21516251967599484,0.259528221
,alpha_1.5_temp_1.0,1.5,1,45,4600,0.8953558,1.6008843,1,1.2536457658342155,0.6847723703881105,0.21403582989553493,0.2626086674456795
,alpha_1.5_temp_1.0,1.5,1,45,4700,0.8840625,1.6091182,1,1.2603180736856443,0.6841613178302843,0.20766644427703673,0.2579809660141667
,alpha_1.5_temp_1.0,1.5,1,45,4800,0.8743059,1.6220596,1,1.276461009721632,0.6869497582862775,0.21509023534417313,0.2659230510182679
,alpha_1.5_temp_1.0,1.5,1,45,4900,0.8666509,1.621524,1,1.2640761475016074,0.685792084,0.21013995050674927,0.2582831969857216
,alpha_1.5_temp_1.0,1.5,1,45,4999,0.8547474,1.6329572,1,1.2553607200229744,0.6849684497565031,0.20851715351528824,0.2616189797607561
,alpha_1.5_temp_1.0,1.5,1,46,0,4.401171,4.4012012,1,1.0943221899098199,0.4330239740808805,0.073050303,0.23650728324552375
,alpha_1.5_temp_1.0,1.5,1,46,100,2.4430807,2.458236,1,1.2789932877527888,0.6435153546929359,0.17428052923083306,0.30396799607078234
,alpha_1.5_temp_1.0,1.5,1,46,200,2.194595,2.2343996,1,1.3014954542618993,0.6232795674602191,0.19938741225500903,0.32812546597917874
,alpha_1.5_temp_1.0,1.5,1,46,300,1.9230673,2.0300379,1,1.2781042082658012,0.64199004,0.17861479481061301,0.29772836227715016
,alpha_1.5_temp_1.0,1.5,1,46,400,1.7245028,1.8698572,1,1.3072793658755546,0.6613327144583065,0.19305612112830084,0.2985419308493535
,alpha_1.5_temp_1.0,1.5,1,46,500,1.5984768,1.7633632,1,1.3146023235493258,0.6682981275717417,0.1904312925475339,0.27342750603457294
,alpha_1.5_temp_1.0,1.5,1,46,600,1.5162193,1.6952153,1,1.3219664727168932,0.6755811987419923,0.19472587805489697,0.28180125
,alpha_1.5_temp_1.0,1.5,1,46,700,1.4529455,1.6374786,1,1.307943263656784,0.6812743159234524,0.1876815163070957,0.2690918473551671
,alpha_1.5_temp_1.0,1.5,1,46,800,1.4089805,1.6068373,1,1.2889329843777473,0.6825479280650616,0.1814263213382413,0.26788452628751597
,alpha_1.5_temp_1.0,1.5,1,46,900,1.372161,1.5782499,1,1.2865958317455337,0.6821513984203339,0.18480025926977395,0.26589314502477646
,alpha_1.5_temp_1.0,1.5,1,46,1000,1.342907,1.5553868,1,1.2981065715711428,0.6835998051166534,0.18235046335371832,0.2588644089003404
,alpha_1.5_temp_1.0,1.5,1,46,1100,1.3191336,1.5480363,1,1.2870360773287075,0.687059032,0.18276991741918028,0.2693088092406591
,alpha_1.5_temp_1.0,1.5,1,46,1200,1.2962122,1.5338652,1,1.2934915909665332,0.6861607125004131,0.18926356111094356,0.2732485045492649
,alpha_1.5_temp_1.0,1.5,1,46,1300,1.2756252,1.5195718,1,1.324383231532187,0.6841054242352644,0.20075423207165052,0.2604436076084773
,alpha_1.5_temp_1.0,1.5,1,46,1400,1.2599313,1.5114048,1,1.2915091934564737,0.6847895986934502,0.1914044145224616,0.263032349
,alpha_1.5_temp_1.0,1.5,1,46,1500,1.2439808,1.5045784,1,1.289222343983743,0.6851255050400894,0.18911052930355074,0.2678492799351613
,alpha_1.5_temp_1.0,1.5,1,46,1600,1.226758,1.5042397,1,1.3010344557968139,0.6861742055664459,0.19538093815371393,0.2660282543251912
,alpha_1.5_temp_1.0,1.5,1,46,1700,1.214281,1.490248,1,1.2811714499616496,0.6867421382516623,0.18391037458243473,0.26153267769515515
,alpha_1.5_temp_1.0,1.5,1,46,1800,1.1991061,1.4974573,1,1.2755555959866978,0.6874049948553244,0.18661217116347203,0.25739786096910633
,alpha_1.5_temp_1.0,1.5,1,46,1900,1.1861817,1.4975439,1,1.2794324064740674,0.6843400227973858,0.1869170196886795,0.24912143457929292
,alpha_1.5_temp_1.0,1.5,1,46,2000,1.1719582,1.4864488,1,1.289052104940244,0.6857314666161934,0.19258229138826333,0.25861124028265475
,alpha_1.5_temp_1.0,1.5,1,46,2100,1.1620358,1.4889853,1,1.2938625325026438,0.685816751,0.1940503898786071,0.2536676485637824
,alpha_1.5_temp_1.0,1.5,1,46,2200,1.1486579,1.492074,1,1.2977118864831556,0.6857020527074734,0.19806392588311184,0.2609947672635317
,alpha_1.5_temp_1.0,1.5,1,46,2300,1.1346834,1.4885837,1,1.2803379223535896,0.685708776,0.1883240976159771,0.2594866199741761
,alpha_1.5_temp_1.0,1.5,1,46,2400,1.1255865,1.4897375,1,1.2850007967087382,0.6851125180174907,0.19328078944018734,0.25973512828350065
,alpha_1.5_temp_1.0,1.5,1,46,2500,1.1118616,1.4912591,1,1.2880040242474708,0.6856775934100151,0.1955736815480826,0.25365289429326854
,alpha_1.5_temp_1.0,1.5,1,46,2600,1.1007154,1.4952376,1,1.2906866484317678,0.6841884110321601,0.1972167536620982,0.2616373479863008
,alpha_1.5_temp_1.0,1.5,1,46,2700,1.0896513,1.5038954,1,1.2702241752881607,0.683063405,0.1857673439414551,0.24605247284223639
,alpha_1.5_temp_1.0,1.5,1,46,2800,1.078689,1.495762,1,1.2802333423998273,0.6843500349620978,0.19678193381731401,0.2533725787773728
,alpha_1.5_temp_1.0,1.5,1,46,2900,1.0664554,1.5078801,1,1.2620364667782111,0.6855003812164068,0.18866418524303785,0.25449910837411877
,alpha_1.5_temp_1.0,1.5,1,46,3000,1.0562425,1.5070604,1,1.2790775759107345,0.6850229394733905,0.1939759678719565,0.25398478691776594
,alpha_1.5_temp_1.0,1.5,1,46,3100,1.0456271,1.5147414,1,1.2607318415259556,0.6841466814329227,0.18535208381914223,0.24569059487928946
,alpha_1.5_temp_1.0,1.5,1,46,3200,1.0362768,1.5203047,1,1.266533337533107,0.6850765403260787,0.19206150695650528,0.25184816867113113
,alpha_1.5_temp_1.0,1.5,1,46,3300,1.024338,1.5295202,1,1.2756753351840344,0.6845709784875315,0.18948081131310512,0.24725324553002911
,alpha_1.5_temp_1.0,1.5,1,46,3400,1.0123581,1.5398242,1,1.2769525297226159,0.6828390695104997,0.19134758179836595,0.24687334113319714
,alpha_1.5_temp_1.0,1.5,1,46,3500,1.0006496,1.5344875,1,1.2828220358748565,0.6835199487060307,0.19427035539744733,0.2526322014605005
,alpha_1.5_temp_1.0,1.5,1,46,3600,0.9885552,1.5458723,1,1.2726804962109526,0.6873026019781827,0.18761880073556672,0.24778418532013893
,alpha_1.5_temp_1.0,1.5,1,46,3700,0.97679746,1.544385,1,1.271585986961662,0.6830790089418491,0.18868555529151732,0.2505386524200439
,alpha_1.5_temp_1.0,1.5,1,46,3800,0.96727324,1.5666306,1,1.2776482947489465,0.6829013443837564,0.1903679304155521,0.25233364429324867
,alpha_1.5_temp_1.0,1.5,1,46,3900,0.9571254,1.5757207,1,1.2658948219630466,0.682094281,0.18907742638451355,0.24097074725478884
,alpha_1.5_temp_1.0,1.5,1,46,4000,0.94356716,1.5741215,1,1.2628010708824224,0.6827652081996202,0.18729333232801101,0.2441863858749469
,alpha_1.5_temp_1.0,1.5,1,46,4100,0.9350907,1.5753949,1,1.2642165860217023,0.680639367,0.18238119644508696,0.2440077442005277
,alpha_1.5_temp_1.0,1.5,1,46,4200,0.9227338,1.5818295,1,1.2832040904746675,0.6818396450777849,0.1892111977301538,0.23692864441126582
,alpha_1.5_temp_1.0,1.5,1,46,4300,0.9146693,1.596655,1,1.2762356797300707,0.6820984505166611,0.19222878514478603,0.24871388689676924
,alpha_1.5_temp_1.0,1.5,1,46,4400,0.9012362,1.607079,1,1.258855547631371,0.6818250687470039,0.18192001146326464,0.24158867702633147
,alpha_1.5_temp_1.0,1.5,1,46,4500,0.89003885,1.6183605,1,1.2681384798363684,0.6828413352419932,0.18792119905488414,0.24528371524314083
,alpha_1.5_temp_1.0,1.5,1,46,4600,0.8774676,1.6202002,1,1.2895767276379881,0.68265241,0.1963121197181754,0.2513239680180947
,alpha_1.5_temp_1.0,1.5,1,46,4700,0.86924666,1.6312575,1,1.2719297167631074,0.6816455005606015,0.18699274010707934,0.24345178821186228
,alpha_1.5_temp_1.0,1.5,1,46,4800,0.8598705,1.635031,1,1.2657243599797212,0.6811552248795826,0.18308206840876182,0.23464754319439332
,alpha_1.5_temp_1.0,1.5,1,46,4900,0.8485408,1.6482167,1,1.2844832886535114,0.6807945643017689,0.192207237,0.25086439184596143
,alpha_1.5_temp_1.0,1.5,1,46,4999,0.8353566,1.6573693,1,1.2609109946648098,0.6802763801167409,0.18657575756264852,0.23694982311129567
102,alpha_1.5_temp_10.0,1.5,10,42,0,4.2594357,4.2606792,1,1,0.155985001,0,0.029446883
103,alpha_1.5_temp_10.0,1.5,10,42,100,2.44761,2.4584591,1,1,0.192060103,0,0.079359842
104,alpha_1.5_temp_10.0,1.5,10,42,200,2.2503657,2.276666,1,1.000065545,0.225942489,0.00014261,0.137394233
105,alpha_1.5_temp_10.0,1.5,10,42,300,2.019156,2.0890908,1,1.016669957,0.271012663,0.01870659,0.207919075
106,alpha_1.5_temp_10.0,1.5,10,42,400,1.8276913,1.9499421,1,1.048500516,0.311989961,0.040711006,0.247788567
107,alpha_1.5_temp_10.0,1.5,10,42,500,1.6897912,1.8542191,1,1.060938751,0.331958656,0.044758124,0.222792508
108,alpha_1.5_temp_10.0,1.5,10,42,600,1.5876579,1.7678267,1,1.085856287,0.35545888,0.066539665,0.257070118
109,alpha_1.5_temp_10.0,1.5,10,42,700,1.5155889,1.707431,1,1.081075305,0.366456092,0.062876834,0.228335855
110,alpha_1.5_temp_10.0,1.5,10,42,800,1.4598072,1.650677,1,1.096571554,0.378417202,0.068801556,0.229802095
111,alpha_1.5_temp_10.0,1.5,10,42,900,1.4179792,1.6172264,1,1.089435644,0.390139939,0.071764487,0.230124213
112,alpha_1.5_temp_10.0,1.5,10,42,1000,1.392142,1.6054168,1,1.09130872,0.394737904,0.06485387,0.206941415
113,alpha_1.5_temp_10.0,1.5,10,42,1100,1.354874,1.5825689,1,1.104265101,0.401159906,0.079693112,0.212105097
114,alpha_1.5_temp_10.0,1.5,10,42,1200,1.3283992,1.5544275,1,1.091875276,0.404092367,0.075427197,0.203564622
115,alpha_1.5_temp_10.0,1.5,10,42,1300,1.3068848,1.5515947,1,1.10178023,0.408709065,0.075213872,0.19393316
116,alpha_1.5_temp_10.0,1.5,10,42,1400,1.2888743,1.5382398,1,1.107812474,0.41350419,0.079483786,0.198853454
117,alpha_1.5_temp_10.0,1.5,10,42,1500,1.2699257,1.5248572,1,1.099574853,0.411895901,0.076686246,0.181528392
118,alpha_1.5_temp_10.0,1.5,10,42,1600,1.2530676,1.5204607,1,1.104388708,0.414986117,0.076989221,0.186340474
119,alpha_1.5_temp_10.0,1.5,10,42,1700,1.2400019,1.5138035,1,1.097723977,0.4155837,0.071504083,0.177748579
120,alpha_1.5_temp_10.0,1.5,10,42,1800,1.2251706,1.5039397,1,1.098178374,0.419111307,0.077442732,0.168650268
121,alpha_1.5_temp_10.0,1.5,10,42,1900,1.210499,1.5098519,1,1.110044377,0.421790885,0.075194731,0.174818278
122,alpha_1.5_temp_10.0,1.5,10,42,2000,1.197614,1.4983206,1,1.109033261,0.422634265,0.081017889,0.172081758
123,alpha_1.5_temp_10.0,1.5,10,42,2100,1.1847422,1.498864,1,1.110161922,0.424634427,0.075069231,0.173201912
124,alpha_1.5_temp_10.0,1.5,10,42,2200,1.1743355,1.4995549,1,1.105642018,0.427431896,0.075616147,0.169369843
125,alpha_1.5_temp_10.0,1.5,10,42,2300,1.160744,1.494344,1,1.11800843,0.427276277,0.077579375,0.167187474
126,alpha_1.5_temp_10.0,1.5,10,42,2400,1.1504866,1.4978771,1,1.102300336,0.429490129,0.072027046,0.168508624
127,alpha_1.5_temp_10.0,1.5,10,42,2500,1.14,1.4948689,1,1.119145526,0.431888258,0.079633953,0.168130467
128,alpha_1.5_temp_10.0,1.5,10,42,2600,1.1296064,1.4916732,1,1.114522292,0.428474209,0.075433375,0.157373868
129,alpha_1.5_temp_10.0,1.5,10,42,2700,1.1179948,1.4952956,1,1.125235183,0.430650273,0.077121923,0.160323356
130,alpha_1.5_temp_10.0,1.5,10,42,2800,1.1089673,1.4999292,1,1.130974328,0.432706856,0.082175085,0.160695473
131,alpha_1.5_temp_10.0,1.5,10,42,2900,1.0962422,1.5031424,1,1.124650344,0.433193211,0.082961468,0.167315535
132,alpha_1.5_temp_10.0,1.5,10,42,3000,1.0843922,1.5121052,1,1.121269941,0.433954387,0.075535965,0.16298545
133,alpha_1.5_temp_10.0,1.5,10,42,3100,1.0747306,1.5129831,1,1.114888958,0.435114965,0.078795884,0.160517103
134,alpha_1.5_temp_10.0,1.5,10,42,3200,1.0654641,1.5145967,1,1.119328078,0.436865926,0.075045422,0.160320709
135,alpha_1.5_temp_10.0,1.5,10,42,3300,1.0528009,1.5158064,1,1.115924286,0.435603176,0.074693078,0.151680758
136,alpha_1.5_temp_10.0,1.5,10,42,3400,1.0429156,1.5247827,1,1.116032769,0.436869468,0.074004909,0.154042666
137,alpha_1.5_temp_10.0,1.5,10,42,3500,1.0312026,1.5246553,1,1.121458973,0.438148237,0.078627985,0.164026096
138,alpha_1.5_temp_10.0,1.5,10,42,3600,1.0220892,1.5312432,1,1.122722201,0.439370188,0.076369462,0.162505727
139,alpha_1.5_temp_10.0,1.5,10,42,3700,1.0101938,1.5431978,1,1.124813351,0.438324172,0.078222414,0.157009966
140,alpha_1.5_temp_10.0,1.5,10,42,3800,1.0066648,1.552755,1,1.120320565,0.438342596,0.073768927,0.147474605
141,alpha_1.5_temp_10.0,1.5,10,42,3900,0.9899555,1.5497556,1,1.116814957,0.439610352,0.075649364,0.155951385
142,alpha_1.5_temp_10.0,1.5,10,42,4000,0.9798518,1.5525024,1,1.129737621,0.440002848,0.076067659,0.156529767
143,alpha_1.5_temp_10.0,1.5,10,42,4100,0.9709137,1.5678701,1,1.119282016,0.43836771,0.072779885,0.146429922
144,alpha_1.5_temp_10.0,1.5,10,42,4200,0.9570526,1.5756301,1,1.113828961,0.439150941,0.067981742,0.150085986
145,alpha_1.5_temp_10.0,1.5,10,42,4300,0.9496299,1.5720553,1,1.122622818,0.440618621,0.074145583,0.148385295
146,alpha_1.5_temp_10.0,1.5,10,42,4400,0.9345413,1.5897934,1,1.120999033,0.439442564,0.071541081,0.14554411
147,alpha_1.5_temp_10.0,1.5,10,42,4500,0.92864037,1.5945965,1,1.125791247,0.440149023,0.075187194,0.148760966
148,alpha_1.5_temp_10.0,1.5,10,42,4600,0.9164868,1.5988067,1,1.123468718,0.440898175,0.075275557,0.160610048
149,alpha_1.5_temp_10.0,1.5,10,42,4700,0.9054331,1.6069915,1,1.115171607,0.441769907,0.073001932,0.155596504
150,alpha_1.5_temp_10.0,1.5,10,42,4800,0.89756465,1.6123972,1,1.125113123,0.44051765,0.075000104,0.150136557
151,alpha_1.5_temp_10.0,1.5,10,42,4900,0.886301,1.6256438,1,1.113850277,0.440609554,0.07256577,0.148208513
152,alpha_1.5_temp_10.0,1.5,10,42,4999,0.8773218,1.6359972,1,1.11583120541510000,0.44208797167738200,0.07057145800000000,0.14995550894054200
,alpha_1.5_temp_10.0,1.5,10,43,0,4.353403,4.3535037,1,0.9999999999999424,0.15609663180510203,0,0.033293437479684745
,alpha_1.5_temp_10.0,1.5,10,43,100,2.456062,2.4703608,1,0.9999999999999424,0.19665022960801917,0,0.092145339
,alpha_1.5_temp_10.0,1.5,10,43,200,2.2597177,2.278812,1,1.0000113505633363,0.22628813745081425,2.9672256031214296e-05,0.1296318186894059
,alpha_1.5_temp_10.0,1.5,10,43,300,2.0219646,2.0877318,1,1.0156950744776945,0.27859097816050055,0.01703067,0.1909739599737028
,alpha_1.5_temp_10.0,1.5,10,43,400,1.833252,1.9604986,1,1.0393983636911968,0.322935897,0.032981328,0.24075662690028546
