Column1,model_key,alpha,temperature,seed,iter,loss_train,loss_val,Expert Utilization,Load Imbalance Ratio,Routing Concentration,Expert Load Variation,Routing Probability CV
226,alpha_1.0_temp_0.5,1,0.5,46,2200,1.150057,1.494098,1,1.000000003,0.721687352,6.73E-09,0.332659156
227,alpha_1.0_temp_0.5,1,0.5,46,2300,1.135289,1.495835,1,1,0.724363356,0,0.331115
228,alpha_1.0_temp_0.5,1,0.5,46,2400,1.124896,1.492775,1,1.000000015,0.723100188,4.04E-08,0.331629
229,alpha_1.0_temp_0.5,1,0.5,46,2500,1.111363,1.492598,1,1.000000013,0.721863733,3.36E-08,0.334290215
230,alpha_1.0_temp_0.5,1,0.5,46,2600,1.101487,1.504682,1,1,0.721347241,0,0.331758632
231,alpha_1.0_temp_0.5,1,0.5,46,2700,1.08986,1.508465,1,1,0.723248,0,0.333295047
232,alpha_1.0_temp_0.5,1,0.5,46,2800,1.077872,1.504942,1,1.000000003,0.721004892,6.73E-09,0.330777695
233,alpha_1.0_temp_0.5,1,0.5,46,2900,1.06828,1.516842,1,1,0.723379763,0,0.331260753
234,alpha_1.0_temp_0.5,1,0.5,46,3000,1.057359,1.510647,1,1,0.722837,0,0.332332785
235,alpha_1.0_temp_0.5,1,0.5,46,3100,1.044971,1.521234,1,1.000000053,0.721742128,1.41E-07,0.319120147
236,alpha_1.0_temp_0.5,1,0.5,46,3200,1.035441,1.534047,1,1.000000041,0.723750825,1.08E-07,0.32921266
237,alpha_1.0_temp_0.5,1,0.5,46,3300,1.0219,1.530534,1,1.000000031,0.720019537,8.07E-08,0.323139732
238,alpha_1.0_temp_0.5,1,0.5,46,3400,1.013894,1.546993,1,1.00000001,0.721787318,2.69E-08,0.329642103
239,alpha_1.0_temp_0.5,1,0.5,46,3500,1.001589,1.54283,1,1.000000066,0.721179159,1.75E-07,0.317353638
240,alpha_1.0_temp_0.5,1,0.5,46,3600,0.989467,1.54727,1,1.00000001,0.719926314,2.69E-08,0.325730884
241,alpha_1.0_temp_0.5,1,0.5,46,3700,0.979019,1.553429,1,1.000000025,0.720627863,6.73E-08,0.325449214
242,alpha_1.0_temp_0.5,1,0.5,46,3800,0.968433,1.566301,1,1.000000005,0.720838048,1.35E-08,0.322559708
243,alpha_1.0_temp_0.5,1,0.5,46,3900,0.958252,1.570021,1,1.000000005,0.719775338,1.35E-08,0.311250743
244,alpha_1.0_temp_0.5,1,0.5,46,4000,0.944389,1.569666,1,1.000000008,0.719544676,2.02E-08,0.317815803
245,alpha_1.0_temp_0.5,1,0.5,46,4100,0.935272,1.579814,1,1,0.721081784,0,0.317890699
246,alpha_1.0_temp_0.5,1,0.5,46,4200,0.924501,1.580878,1,1,0.72128793,0,0.321746117
247,alpha_1.0_temp_0.5,1,0.5,46,4300,0.914383,1.602257,1,1.000000064,0.718922691,1.68E-07,0.317330981
248,alpha_1.0_temp_0.5,1,0.5,46,4400,0.903576,1.611397,1,1,0.718618416,0,0.322335424
249,alpha_1.0_temp_0.5,1,0.5,46,4500,0.890355,1.62256,1,1,0.71952471,0,0.318773086
250,alpha_1.0_temp_0.5,1,0.5,46,4600,0.877937,1.628783,1,1.00000002,0.718133385,5.38E-08,0.318279137
251,alpha_1.0_temp_0.5,1,0.5,46,4700,0.867301,1.63751,1,1,0.717706018,0,0.312201443
252,alpha_1.0_temp_0.5,1,0.5,46,4800,0.859196,1.645626,1,1,0.717198669,0,0.323785817
253,alpha_1.0_temp_0.5,1,0.5,46,4900,0.847204,1.656635,1,1,0.717686,0,0.314230772
254,alpha_1.0_temp_0.5,1,0.5,46,4999,0.836209,1.669189,1,1,0.718062,0,0.307698045
255,alpha_1.0_temp_1.0,1,1,42,0,4.257968,4.259098,1,1,0.257019432,0,0.101079781
255,alpha_1.0_temp_1.0,1,1,42,0,4.257968,4.259098,1,1,0.257019432,0,0.101079781
256,alpha_1.0_temp_1.0,1,1,42,100,2.441412,2.455353,1,1,0.440243774,0,0.271738447
256,alpha_1.0_temp_1.0,1,1,42,100,2.441412,2.455353,1,1,0.440243774,0,0.271738447
257,alpha_1.0_temp_1.0,1,1,42,200,2.281423,2.309803,1,1,0.44665916,0,0.297079834
257,alpha_1.0_temp_1.0,1,1,42,200,2.281423,2.309803,1,1,0.44665916,0,0.297079834
258,alpha_1.0_temp_1.0,1,1,42,300,1.978535,2.060963,1,1,0.497748761,0,0.304370282
258,alpha_1.0_temp_1.0,1,1,42,300,1.978535,2.060963,1,1,0.497748761,0,0.304370282
259,alpha_1.0_temp_1.0,1,1,42,400,1.770042,1.905984,1,1,0.533408965,0,0.298270491
259,alpha_1.0_temp_1.0,1,1,42,400,1.770042,1.905984,1,1,0.533408965,0,0.298270491
260,alpha_1.0_temp_1.0,1,1,42,500,1.627544,1.803763,1,1,0.550865556,0,0.269757431
260,alpha_1.0_temp_1.0,1,1,42,500,1.627544,1.803763,1,1,0.550865556,0,0.269757431
261,alpha_1.0_temp_1.0,1,1,42,600,1.53738,1.720926,1,1,0.563113,0,0.260630862
261,alpha_1.0_temp_1.0,1,1,42,600,1.53738,1.720926,1,1,0.563113,0,0.260630862
262,alpha_1.0_temp_1.0,1,1,42,700,1.472632,1.669125,1,1,0.573491776,0,0.253791025
262,alpha_1.0_temp_1.0,1,1,42,700,1.472632,1.669125,1,1,0.573491776,0,0.253791025
263,alpha_1.0_temp_1.0,1,1,42,800,1.425682,1.633358,1,1,0.578377683,0,0.245946928
263,alpha_1.0_temp_1.0,1,1,42,800,1.425682,1.633358,1,1,0.578377683,0,0.245946928
264,alpha_1.0_temp_1.0,1,1,42,900,1.386903,1.602352,1,1,0.583028145,0,0.228652869
264,alpha_1.0_temp_1.0,1,1,42,900,1.386903,1.602352,1,1,0.583028145,0,0.228652869
265,alpha_1.0_temp_1.0,1,1,42,1000,1.356154,1.581146,1,1,0.591198452,0,0.234761562
265,alpha_1.0_temp_1.0,1,1,42,1000,1.356154,1.581146,1,1,0.591198452,0,0.234761562
266,alpha_1.0_temp_1.0,1,1,42,1100,1.327999,1.566272,1,1,0.592085919,0,0.235309892
266,alpha_1.0_temp_1.0,1,1,42,1100,1.327999,1.566272,1,1,0.592085919,0,0.235309892
267,alpha_1.0_temp_1.0,1,1,42,1200,1.302716,1.54036,1,1,0.594147021,0,0.231533203
267,alpha_1.0_temp_1.0,1,1,42,1200,1.302716,1.54036,1,1,0.594147021,0,0.231533203
268,alpha_1.0_temp_1.0,1,1,42,1300,1.282789,1.535845,1,1,0.597356,0,0.234800056
268,alpha_1.0_temp_1.0,1,1,42,1300,1.282789,1.535845,1,1,0.597356,0,0.234800056
269,alpha_1.0_temp_1.0,1,1,42,1400,1.265543,1.52706,1,1,0.6003075,0,0.233946381
269,alpha_1.0_temp_1.0,1,1,42,1400,1.265543,1.52706,1,1,0.6003075,0,0.233946381
270,alpha_1.0_temp_1.0,1,1,42,1500,1.244515,1.507081,1,1,0.601001975,0,0.226664446
270,alpha_1.0_temp_1.0,1,1,42,1500,1.244515,1.507081,1,1,0.601001975,0,0.226664446
271,alpha_1.0_temp_1.0,1,1,42,1600,1.228959,1.503516,1,1,0.602027327,0,0.228125424
271,alpha_1.0_temp_1.0,1,1,42,1600,1.228959,1.503516,1,1,0.602027327,0,0.228125424
272,alpha_1.0_temp_1.0,1,1,42,1700,1.217335,1.504836,1,1,0.602693018,0,0.22159657
272,alpha_1.0_temp_1.0,1,1,42,1700,1.217335,1.504836,1,1,0.602693018,0,0.22159657
273,alpha_1.0_temp_1.0,1,1,42,1800,1.200865,1.502617,1,1,0.601920065,0,0.220561384
273,alpha_1.0_temp_1.0,1,1,42,1800,1.200865,1.502617,1,1,0.601920065,0,0.220561384
274,alpha_1.0_temp_1.0,1,1,42,1900,1.1882,1.503246,1,1,0.605494382,0,0.222610797
274,alpha_1.0_temp_1.0,1,1,42,1900,1.1882,1.503246,1,1,0.605494382,0,0.222610797
275,alpha_1.0_temp_1.0,1,1,42,2000,1.175126,1.494194,1,1,0.60521647,0,0.22010215
275,alpha_1.0_temp_1.0,1,1,42,2000,1.175126,1.494194,1,1,0.60521647,0,0.22010215
276,alpha_1.0_temp_1.0,1,1,42,2100,1.160873,1.494538,1,1,0.604501,0,0.216436348
276,alpha_1.0_temp_1.0,1,1,42,2100,1.160873,1.494538,1,1,0.604501,0,0.216436348
277,alpha_1.0_temp_1.0,1,1,42,2200,1.15046,1.493945,1,1,0.608192185,0,0.223892689
277,alpha_1.0_temp_1.0,1,1,42,2200,1.15046,1.493945,1,1,0.608192185,0,0.223892689
278,alpha_1.0_temp_1.0,1,1,42,2300,1.136202,1.49379,1,1,0.607847481,0,0.216836017
278,alpha_1.0_temp_1.0,1,1,42,2300,1.136202,1.49379,1,1,0.607847481,0,0.216836017
279,alpha_1.0_temp_1.0,1,1,42,2400,1.126493,1.49917,1,1,0.607296326,0,0.216277149
279,alpha_1.0_temp_1.0,1,1,42,2400,1.126493,1.49917,1,1,0.607296326,0,0.216277149
280,alpha_1.0_temp_1.0,1,1,42,2500,1.114581,1.495709,1,1,0.607582432,0,0.217128731
280,alpha_1.0_temp_1.0,1,1,42,2500,1.114581,1.495709,1,1,0.607582432,0,0.217128731
281,alpha_1.0_temp_1.0,1,1,42,2600,1.105148,1.498336,1,1,0.60900323,0,0.218687348
281,alpha_1.0_temp_1.0,1,1,42,2600,1.105148,1.498336,1,1,0.60900323,0,0.218687348
282,alpha_1.0_temp_1.0,1,1,42,2700,1.091298,1.500568,1,1,0.61140902,0,0.218817344
282,alpha_1.0_temp_1.0,1,1,42,2700,1.091298,1.500568,1,1,0.61140902,0,0.218817344
283,alpha_1.0_temp_1.0,1,1,42,2800,1.081581,1.504601,1,1,0.609176,0,0.209560192
283,alpha_1.0_temp_1.0,1,1,42,2800,1.081581,1.504601,1,1,0.609176,0,0.209560192
284,alpha_1.0_temp_1.0,1,1,42,2900,1.065814,1.513449,1,1,0.60978989,0,0.210722451
284,alpha_1.0_temp_1.0,1,1,42,2900,1.065814,1.513449,1,1,0.60978989,0,0.210722451
285,alpha_1.0_temp_1.0,1,1,42,3000,1.058729,1.516659,1,1,0.609190801,0,0.220604458
285,alpha_1.0_temp_1.0,1,1,42,3000,1.058729,1.516659,1,1,0.609190801,0,0.220604458
286,alpha_1.0_temp_1.0,1,1,42,3100,1.047552,1.520839,1,1,0.609431771,0,0.210761627
286,alpha_1.0_temp_1.0,1,1,42,3100,1.047552,1.520839,1,1,0.609431771,0,0.210761627
287,alpha_1.0_temp_1.0,1,1,42,3200,1.036538,1.526387,1,1,0.610969137,0,0.220701976
287,alpha_1.0_temp_1.0,1,1,42,3200,1.036538,1.526387,1,1,0.610969137,0,0.220701976
288,alpha_1.0_temp_1.0,1,1,42,3300,1.022732,1.532933,1,1,0.611440991,0,0.215851571
288,alpha_1.0_temp_1.0,1,1,42,3300,1.022732,1.532933,1,1,0.611440991,0,0.215851571
289,alpha_1.0_temp_1.0,1,1,42,3400,1.015355,1.539693,1,1,0.608301536,0,0.219254053
289,alpha_1.0_temp_1.0,1,1,42,3400,1.015355,1.539693,1,1,0.608301536,0,0.219254053
290,alpha_1.0_temp_1.0,1,1,42,3500,1.00237,1.541592,1,1,0.61077775,0,0.218882743
290,alpha_1.0_temp_1.0,1,1,42,3500,1.00237,1.541592,1,1,0.61077775,0,0.218882743
291,alpha_1.0_temp_1.0,1,1,42,3600,0.989031,1.551273,1,1,0.611388,0,0.213639472
291,alpha_1.0_temp_1.0,1,1,42,3600,0.989031,1.551273,1,1,0.611388,0,0.213639472
292,alpha_1.0_temp_1.0,1,1,42,3700,0.98129,1.544913,1,1,0.609465519,0,0.214106854
292,alpha_1.0_temp_1.0,1,1,42,3700,0.98129,1.544913,1,1,0.609465519,0,0.214106854
293,alpha_1.0_temp_1.0,1,1,42,3800,0.968976,1.563893,1,1,0.610420785,0,0.210360418
293,alpha_1.0_temp_1.0,1,1,42,3800,0.968976,1.563893,1,1,0.610420785,0,0.210360418
294,alpha_1.0_temp_1.0,1,1,42,3900,0.959129,1.56251,1,1,0.611934456,0,0.214267264
294,alpha_1.0_temp_1.0,1,1,42,3900,0.959129,1.56251,1,1,0.611934456,0,0.214267264
295,alpha_1.0_temp_1.0,1,1,42,4000,0.947335,1.571502,1,1,0.608302282,0,0.208054995
295,alpha_1.0_temp_1.0,1,1,42,4000,0.947335,1.571502,1,1,0.608302282,0,0.208054995
296,alpha_1.0_temp_1.0,1,1,42,4100,0.935818,1.576377,1,1,0.609843674,0,0.210830124
296,alpha_1.0_temp_1.0,1,1,42,4100,0.935818,1.576377,1,1,0.609843674,0,0.210830124
297,alpha_1.0_temp_1.0,1,1,42,4200,0.926987,1.579047,1,1,0.609518495,0,0.208543606
297,alpha_1.0_temp_1.0,1,1,42,4200,0.926987,1.579047,1,1,0.609518495,0,0.208543606
298,alpha_1.0_temp_1.0,1,1,42,4300,0.915657,1.593096,1,1,0.608954338,0,0.20762079
298,alpha_1.0_temp_1.0,1,1,42,4300,0.915657,1.593096,1,1,0.608954338,0,0.20762079
299,alpha_1.0_temp_1.0,1,1,42,4400,0.901812,1.600186,1,1,0.608908706,0,0.208596
299,alpha_1.0_temp_1.0,1,1,42,4400,0.901812,1.600186,1,1,0.608908706,0,0.208596
300,alpha_1.0_temp_1.0,1,1,42,4500,0.894097,1.612976,1,1,0.608823348,0,0.197166484
300,alpha_1.0_temp_1.0,1,1,42,4500,0.894097,1.612976,1,1,0.608823348,0,0.197166484
301,alpha_1.0_temp_1.0,1,1,42,4600,0.882454,1.625102,1,1,0.608973918,0,0.215558258
301,alpha_1.0_temp_1.0,1,1,42,4600,0.882454,1.625102,1,1,0.608973918,0,0.215558258
302,alpha_1.0_temp_1.0,1,1,42,4700,0.870183,1.632582,1,1,0.608225447,0,0.213440581
302,alpha_1.0_temp_1.0,1,1,42,4700,0.870183,1.632582,1,1,0.608225447,0,0.213440581
303,alpha_1.0_temp_1.0,1,1,42,4800,0.861944,1.630109,1,1,0.60898911,0,0.208765046
303,alpha_1.0_temp_1.0,1,1,42,4800,0.861944,1.630109,1,1,0.60898911,0,0.208765046
304,alpha_1.0_temp_1.0,1,1,42,4900,0.848737,1.637431,1,1,0.610963472,0,0.205578642
304,alpha_1.0_temp_1.0,1,1,42,4900,0.848737,1.637431,1,1,0.610963472,0,0.205578642
305,alpha_1.0_temp_1.0,1,1,42,4999,0.842897,1.651021,1,1,0.607887729,0,0.204447594
306,alpha_1.0_temp_1.0,1,1,43,0,4.351788,4.35203,1,1,0.258493144,0,0.122176433
306,alpha_1.0_temp_1.0,1,1,43,0,4.351788,4.35203,1,1,0.258493144,0,0.122176433
307,alpha_1.0_temp_1.0,1,1,43,100,2.44483,2.468729,1,1,0.468221437,0,0.358249804
307,alpha_1.0_temp_1.0,1,1,43,100,2.44483,2.468729,1,1,0.468221437,0,0.358249804
308,alpha_1.0_temp_1.0,1,1,43,200,2.219676,2.250225,1,1,0.477842694,0,0.368412757
308,alpha_1.0_temp_1.0,1,1,43,200,2.219676,2.250225,1,1,0.477842694,0,0.368412757
309,alpha_1.0_temp_1.0,1,1,43,300,1.973015,2.057411,1,1,0.520383116,0,0.340558151
309,alpha_1.0_temp_1.0,1,1,43,300,1.973015,2.057411,1,1,0.520383116,0,0.340558151
310,alpha_1.0_temp_1.0,1,1,43,400,1.759932,1.904927,1,1,0.553741172,0,0.326734844
310,alpha_1.0_temp_1.0,1,1,43,400,1.759932,1.904927,1,1,0.553741172,0,0.326734844
311,alpha_1.0_temp_1.0,1,1,43,500,1.630882,1.800977,1,1,0.575558645,0,0.31063903
311,alpha_1.0_temp_1.0,1,1,43,500,1.630882,1.800977,1,1,0.575558645,0,0.31063903
312,alpha_1.0_temp_1.0,1,1,43,600,1.544308,1.725413,1,1,0.589509367,0,0.318627351
312,alpha_1.0_temp_1.0,1,1,43,600,1.544308,1.725413,1,1,0.589509367,0,0.318627351
313,alpha_1.0_temp_1.0,1,1,43,700,1.475196,1.667165,1,1,0.599494,0,0.314111909
313,alpha_1.0_temp_1.0,1,1,43,700,1.475196,1.667165,1,1,0.599494,0,0.314111909
314,alpha_1.0_temp_1.0,1,1,43,800,1.428031,1.633259,1,1,0.600175291,0,0.282389767
314,alpha_1.0_temp_1.0,1,1,43,800,1.428031,1.633259,1,1,0.600175291,0,0.282389767
315,alpha_1.0_temp_1.0,1,1,43,900,1.387035,1.5982,1,1,0.606934153,0,0.288216658
315,alpha_1.0_temp_1.0,1,1,43,900,1.387035,1.5982,1,1,0.606934153,0,0.288216658
316,alpha_1.0_temp_1.0,1,1,43,1000,1.352932,1.571372,1,1,0.610315136,0,0.290502877
316,alpha_1.0_temp_1.0,1,1,43,1000,1.352932,1.571372,1,1,0.610315136,0,0.290502877
317,alpha_1.0_temp_1.0,1,1,43,1100,1.328298,1.561832,1,1,0.611673,0,0.274939
317,alpha_1.0_temp_1.0,1,1,43,1100,1.328298,1.561832,1,1,0.611673,0,0.274939
318,alpha_1.0_temp_1.0,1,1,43,1200,1.306912,1.548641,1,1,0.611427273,0,0.277917449
318,alpha_1.0_temp_1.0,1,1,43,1200,1.306912,1.548641,1,1,0.611427273,0,0.277917449
319,alpha_1.0_temp_1.0,1,1,43,1300,1.282384,1.530967,1,1,0.613008819,0,0.277328009
319,alpha_1.0_temp_1.0,1,1,43,1300,1.282384,1.530967,1,1,0.613008819,0,0.277328009
320,alpha_1.0_temp_1.0,1,1,43,1400,1.265586,1.519555,1,1,0.615361,0,0.278280764
320,alpha_1.0_temp_1.0,1,1,43,1400,1.265586,1.519555,1,1,0.615361,0,0.278280764
321,alpha_1.0_temp_1.0,1,1,43,1500,1.242665,1.518226,1,1,0.615270349,0,0.27093829
321,alpha_1.0_temp_1.0,1,1,43,1500,1.242665,1.518226,1,1,0.615270349,0,0.27093829
322,alpha_1.0_temp_1.0,1,1,43,1600,1.234405,1.513523,1,1,0.616428447,0,0.268427673
322,alpha_1.0_temp_1.0,1,1,43,1600,1.234405,1.513523,1,1,0.616428447,0,0.268427673
323,alpha_1.0_temp_1.0,1,1,43,1700,1.218591,1.512529,1,1,0.617847485,0,0.270784113
323,alpha_1.0_temp_1.0,1,1,43,1700,1.218591,1.512529,1,1,0.617847485,0,0.270784113
324,alpha_1.0_temp_1.0,1,1,43,1800,1.203217,1.504144,1,1,0.619404495,0,0.266764862
324,alpha_1.0_temp_1.0,1,1,43,1800,1.203217,1.504144,1,1,0.619404495,0,0.266764862
325,alpha_1.0_temp_1.0,1,1,43,1900,1.188788,1.499064,1,1,0.620177,0,0.264423429
325,alpha_1.0_temp_1.0,1,1,43,1900,1.188788,1.499064,1,1,0.620177,0,0.264423429
326,alpha_1.0_temp_1.0,1,1,43,2000,1.177404,1.501197,1,1,0.622550067,0,0.284158661
326,alpha_1.0_temp_1.0,1,1,43,2000,1.177404,1.501197,1,1,0.622550067,0,0.284158661
327,alpha_1.0_temp_1.0,1,1,43,2100,1.164323,1.502777,1,1,0.624293849,0,0.280072
327,alpha_1.0_temp_1.0,1,1,43,2100,1.164323,1.502777,1,1,0.624293849,0,0.280072
328,alpha_1.0_temp_1.0,1,1,43,2200,1.152273,1.504504,1,1,0.622865058,0,0.268564025
328,alpha_1.0_temp_1.0,1,1,43,2200,1.152273,1.504504,1,1,0.622865058,0,0.268564025
329,alpha_1.0_temp_1.0,1,1,43,2300,1.139472,1.498902,1,1,0.622576868,0,0.269305728
329,alpha_1.0_temp_1.0,1,1,43,2300,1.139472,1.498902,1,1,0.622576868,0,0.269305728
330,alpha_1.0_temp_1.0,1,1,43,2400,1.126192,1.497561,1,1,0.621248429,0,0.261364209
330,alpha_1.0_temp_1.0,1,1,43,2400,1.126192,1.497561,1,1,0.621248429,0,0.261364209
331,alpha_1.0_temp_1.0,1,1,43,2500,1.117133,1.503304,1,1,0.623254246,0,0.270818462
331,alpha_1.0_temp_1.0,1,1,43,2500,1.117133,1.503304,1,1,0.623254246,0,0.270818462
332,alpha_1.0_temp_1.0,1,1,43,2600,1.106159,1.511654,1,1,0.622522,0,0.258739172
332,alpha_1.0_temp_1.0,1,1,43,2600,1.106159,1.511654,1,1,0.622522,0,0.258739172
333,alpha_1.0_temp_1.0,1,1,43,2700,1.094908,1.507309,1,1,0.623911,0,0.263880432
333,alpha_1.0_temp_1.0,1,1,43,2700,1.094908,1.507309,1,1,0.623911,0,0.263880432
334,alpha_1.0_temp_1.0,1,1,43,2800,1.083497,1.507734,1,1,0.623461731,0,0.267440552
334,alpha_1.0_temp_1.0,1,1,43,2800,1.083497,1.507734,1,1,0.623461731,0,0.267440552
335,alpha_1.0_temp_1.0,1,1,43,2900,1.07381,1.509794,1,1,0.623997333,0,0.251110315
335,alpha_1.0_temp_1.0,1,1,43,2900,1.07381,1.509794,1,1,0.623997333,0,0.251110315
336,alpha_1.0_temp_1.0,1,1,43,3000,1.060023,1.51632,1,1,0.622412888,0,0.251434958
336,alpha_1.0_temp_1.0,1,1,43,3000,1.060023,1.51632,1,1,0.622412888,0,0.251434958
337,alpha_1.0_temp_1.0,1,1,43,3100,1.047395,1.517553,1,1,0.625550471,0,0.255070698
337,alpha_1.0_temp_1.0,1,1,43,3100,1.047395,1.517553,1,1,0.625550471,0,0.255070698
338,alpha_1.0_temp_1.0,1,1,43,3200,1.038371,1.522309,1,1,0.622000394,0,0.260313499
338,alpha_1.0_temp_1.0,1,1,43,3200,1.038371,1.522309,1,1,0.622000394,0,0.260313499
339,alpha_1.0_temp_1.0,1,1,43,3300,1.025488,1.523186,1,1,0.623482335,0,0.251329666
339,alpha_1.0_temp_1.0,1,1,43,3300,1.025488,1.523186,1,1,0.623482335,0,0.251329666
340,alpha_1.0_temp_1.0,1,1,43,3400,1.01748,1.535268,1,1,0.62435835,0,0.260500459
340,alpha_1.0_temp_1.0,1,1,43,3400,1.01748,1.535268,1,1,0.62435835,0,0.260500459
341,alpha_1.0_temp_1.0,1,1,43,3500,1.005677,1.545823,1,1,0.624532187,0,0.262008132
341,alpha_1.0_temp_1.0,1,1,43,3500,1.005677,1.545823,1,1,0.624532187,0,0.262008132
342,alpha_1.0_temp_1.0,1,1,43,3600,0.993476,1.542586,1,1,0.623591939,0,0.25504535
342,alpha_1.0_temp_1.0,1,1,43,3600,0.993476,1.542586,1,1,0.623591939,0,0.25504535
343,alpha_1.0_temp_1.0,1,1,43,3700,0.982169,1.558974,1,1,0.622993,0,0.245935223
343,alpha_1.0_temp_1.0,1,1,43,3700,0.982169,1.558974,1,1,0.622993,0,0.245935223
344,alpha_1.0_temp_1.0,1,1,43,3800,0.969514,1.559337,1,1,0.624540049,0,0.251080967
344,alpha_1.0_temp_1.0,1,1,43,3800,0.969514,1.559337,1,1,0.624540049,0,0.251080967
345,alpha_1.0_temp_1.0,1,1,43,3900,0.95838,1.566318,1,1,0.622748995,0,0.2453059
345,alpha_1.0_temp_1.0,1,1,43,3900,0.95838,1.566318,1,1,0.622748995,0,0.2453059
346,alpha_1.0_temp_1.0,1,1,43,4000,0.94949,1.569978,1,1,0.623255879,0,0.244953734
346,alpha_1.0_temp_1.0,1,1,43,4000,0.94949,1.569978,1,1,0.623255879,0,0.244953734
347,alpha_1.0_temp_1.0,1,1,43,4100,0.933896,1.581789,1,1,0.624798393,0,0.250076418
347,alpha_1.0_temp_1.0,1,1,43,4100,0.933896,1.581789,1,1,0.624798393,0,0.250076418
348,alpha_1.0_temp_1.0,1,1,43,4200,0.926305,1.58831,1,1,0.623891979,0,0.242027908
348,alpha_1.0_temp_1.0,1,1,43,4200,0.926305,1.58831,1,1,0.623891979,0,0.242027908
349,alpha_1.0_temp_1.0,1,1,43,4300,0.912974,1.591891,1,1,0.623001322,0,0.249187976
349,alpha_1.0_temp_1.0,1,1,43,4300,0.912974,1.591891,1,1,0.623001322,0,0.249187976
350,alpha_1.0_temp_1.0,1,1,43,4400,0.902873,1.602713,1,1,0.623272351,0,0.240470608
350,alpha_1.0_temp_1.0,1,1,43,4400,0.902873,1.602713,1,1,0.623272351,0,0.240470608
351,alpha_1.0_temp_1.0,1,1,43,4500,0.89348,1.611756,1,1,0.622255004,0,0.237956239
351,alpha_1.0_temp_1.0,1,1,43,4500,0.89348,1.611756,1,1,0.622255004,0,0.237956239
352,alpha_1.0_temp_1.0,1,1,43,4600,0.881309,1.618298,1,1,0.623086006,0,0.247148807
352,alpha_1.0_temp_1.0,1,1,43,4600,0.881309,1.618298,1,1,0.623086006,0,0.247148807
353,alpha_1.0_temp_1.0,1,1,43,4700,0.873915,1.620752,1,1,0.621835988,0,0.244968
353,alpha_1.0_temp_1.0,1,1,43,4700,0.873915,1.620752,1,1,0.621835988,0,0.244968
354,alpha_1.0_temp_1.0,1,1,43,4800,0.857291,1.640818,1,1,0.621200819,0,0.238679113
354,alpha_1.0_temp_1.0,1,1,43,4800,0.857291,1.640818,1,1,0.621200819,0,0.238679113
355,alpha_1.0_temp_1.0,1,1,43,4900,0.848391,1.641889,1,1,0.622888149,0,0.239709033
355,alpha_1.0_temp_1.0,1,1,43,4900,0.848391,1.641889,1,1,0.622888149,0,0.239709033
356,alpha_1.0_temp_1.0,1,1,43,4999,0.838122,1.657899,1,1,0.621475789,0,0.232335149
357,alpha_1.0_temp_1.0,1,1,44,0,4.287072,4.286933,1,1,0.252528027,0,0.112855631
357,alpha_1.0_temp_1.0,1,1,44,0,4.287072,4.286933,1,1,0.252528027,0,0.112855631
358,alpha_1.0_temp_1.0,1,1,44,100,2.440655,2.454557,1,1,0.452279848,0,0.270033
358,alpha_1.0_temp_1.0,1,1,44,100,2.440655,2.454557,1,1,0.452279848,0,0.270033
359,alpha_1.0_temp_1.0,1,1,44,200,2.204087,2.241601,1,1,0.459737606,0,0.238100427
359,alpha_1.0_temp_1.0,1,1,44,200,2.204087,2.241601,1,1,0.459737606,0,0.238100427
360,alpha_1.0_temp_1.0,1,1,44,300,1.966299,2.057847,1,1,0.494438735,0,0.25341492
360,alpha_1.0_temp_1.0,1,1,44,300,1.966299,2.057847,1,1,0.494438735,0,0.25341492
361,alpha_1.0_temp_1.0,1,1,44,400,1.770692,1.912965,1,1,0.526948,0,0.255953234
361,alpha_1.0_temp_1.0,1,1,44,400,1.770692,1.912965,1,1,0.526948,0,0.255953234
362,alpha_1.0_temp_1.0,1,1,44,500,1.636408,1.79833,1,1,0.549185622,0,0.256009723
362,alpha_1.0_temp_1.0,1,1,44,500,1.636408,1.79833,1,1,0.549185622,0,0.256009723
363,alpha_1.0_temp_1.0,1,1,44,600,1.542974,1.731078,1,1,0.560708117,0,0.252154176
363,alpha_1.0_temp_1.0,1,1,44,600,1.542974,1.731078,1,1,0.560708117,0,0.252154176
364,alpha_1.0_temp_1.0,1,1,44,700,1.477007,1.676876,1,1,0.569154751,0,0.243480682
364,alpha_1.0_temp_1.0,1,1,44,700,1.477007,1.676876,1,1,0.569154751,0,0.243480682
365,alpha_1.0_temp_1.0,1,1,44,800,1.430481,1.631767,1,1,0.57623133,0,0.254487804
365,alpha_1.0_temp_1.0,1,1,44,800,1.430481,1.631767,1,1,0.57623133,0,0.254487804
366,alpha_1.0_temp_1.0,1,1,44,900,1.389011,1.595364,1,1,0.582346024,0,0.249391804
366,alpha_1.0_temp_1.0,1,1,44,900,1.389011,1.595364,1,1,0.582346024,0,0.249391804
367,alpha_1.0_temp_1.0,1,1,44,1000,1.35787,1.569599,1,1,0.586257082,0,0.243121251
367,alpha_1.0_temp_1.0,1,1,44,1000,1.35787,1.569599,1,1,0.586257082,0,0.243121251
368,alpha_1.0_temp_1.0,1,1,44,1100,1.333715,1.553822,1,1,0.588995,0,0.249979288
368,alpha_1.0_temp_1.0,1,1,44,1100,1.333715,1.553822,1,1,0.588995,0,0.249979288
369,alpha_1.0_temp_1.0,1,1,44,1200,1.308708,1.540403,1,1,0.592274166,0,0.237619267
